Customer_ID,Age,Gender,Annual_Income,Employment_Type,Credit_Score
C15679,33,Female,1343334,Student,776.0
C15680,34,Female,1587628,Salaried,741.0
C15681,57,Male,2843575,Self-Employed,706.0
C15682,56,Male,2788065,Salaried,688.0
C15683,37,Male,2001707,Student,654.0
C15684,31,Male,2050859,Self-Employed,570.0
C15685,49,Female,2288340,Self-Employed,734.0
C15686,23,Female,1080023,Self-Employed,788.0
C15687,39,Male,2776108,Student,672.0
C15688,44,Female,1093991,Student,771.0
C15689,48,Female,2544108,Self-Employed,574.0
C15690,25,Female,2514343,Self-Employed,579.0
C15691,21,Female,1079403,Self-Employed,643.0
C15692,32,Male,2480583,Salaried,654.0
C15693,25,Male,2641533,Self-Employed,707.0
C15694,41,Female,1640821,Salaried,559.0
C15695,57,Female,1757213,Salaried,581.0
C15696,32,Male,1675328,Self-Employed,768.0
C15697,39,Male,421037,Student,770.0
C15698,29,Male,1759491,Self-Employed,781.0
C15699,22,Female,2119308,Student,657.0
C15700,49,Female,1815309,Self-Employed,752.0
C15701,31,Female,1649183,Salaried,611.0
C15702,42,Male,1653514,Self-Employed,
C15703,48,Male,1748884,Student,
C15704,54,Female,2808613,Student,734.0
C15705,28,Female,1411118,Salaried,575.0
C15706,44,Male,905736,Salaried,798.0
C15707,57,Female,473030,Student,621.0
C15708,40,Male,2651137,Self-Employed,556.0
C15709,22,Female,786576,Student,660.0
C15710,31,Female,1426124,Self-Employed,820.0
C15711,52,Male,2342427,Salaried,596.0
C15712,52,Male,782106,Salaried,631.0
C15713,33,Male,932417,Salaried,714.0
C15714,28,Female,2015302,Salaried,812.0
C15715,32,Male,1994862,Student,608.0
C15716,30,Female,957146,Salaried,659.0
C15717,50,Male,1763022,Self-Employed,837.0
C15718,54,Male,2201161,Salaried,759.0
C15719,22,Female,897775,Self-Employed,720.0
C15720,50,Female,1496921,Student,658.0
C15721,51,Male,1057542,Student,789.0
C15722,45,Female,2838094,Student,833.0
C15723,55,Female,1335632,Salaried,676.0
C15724,22,Female,2610798,Salaried,837.0
C15725,48,Male,2676503,Salaried,611.0
C15726,26,Male,752950,Student,803.0
C15727,56,Male,2841526,Student,685.0
C15728,40,Female,432618,Self-Employed,613.0
C15729,24,Female,1344239,Student,674.0
C15730,50,Female,729257,Salaried,672.0
C15731,50,Female,424607,Self-Employed,737.0
C15732,39,Female,1790363,Salaried,789.0
C15733,33,Female,1922425, salaried ,824.0
C15734,21,Male,1871326,Self-Employed,591.0
C15735,57,Male,1427454,Student,621.0
C15736,28,Male,2424464,Self-Employed,800.0
C15737,54,Male,1629251,Salaried,579.0
C15738,44,Female,1744553,Salaried,640.0
C15739,48,Female,1493266,Salaried,765.0
C15740,48,Female,859523,Salaried,711.0
C15741,55,Male,2067348,Salaried,550.0
C15742,22,Female,2538328,Salaried,594.0
C15743,60,Female,1121988,Student,789.0
C15744,22,Female,1551390,Self-Employed,652.0
C15745,60,Female,2710104,Salaried,769.0
C15746,31,Male,857760,Self-Employed,752.0
C15747,54,Female,1437373,Salaried,798.0
C15748,24,Female,1027739,Student,724.0
C15749,39,Male,1222485,Self-Employed,577.0
C15750,42,Male,1539923,Student,
C15751,59,Female,2791951,Self-Employed,611.0
C15752,25,Male,333768,Self-Employed,604.0
C15753,22,Male,1266985,Salaried,716.0
C15754,46,Male,2637895,Salaried,688.0
C15755,22,Female,524297,Self-Employed,648.0
C15756,52,Female,1667525,Salaried,721.0
C15757,22,Male,719407,,804.0
C15758,59,Male,1810141,Salaried,662.0
C15759,42,Female,2228596,Self-Employed,687.0
C15760,58,Male,2015092,Student,815.0
C15761,26,Female,1818278,Salaried,679.0
C15762,31,Male,2305257,Student,574.0
C15763,39,Female,1743466,Student,605.0
C15764,22,Male,1954705,Student,631.0
C15765,25,Female,521375,Student,719.0
C15766,34,Female,357521,Salaried,671.0
C15767,50,Male,743005,Salaried,654.0
C15768,49,Male,1757617,Student,800.0
C15769,24,Female,1369779,Self-Employed,685.0
C15770,23,Male,1288397,Self-Employed,693.0
C15771,47,Male,1509615,Salaried,631.0
C15772,35,Male,2971480,Salaried,689.0
C15773,52,Male,1316771,Self-Employed,733.0
C15774,32,Female,1499187,Self-Employed,826.0
C15775,35,Female,1657409,Student,802.0
C15776,29,Female,2390398,Student,551.0
C15777,31,Female,2280580,Salaried,556.0
C15778,49,Female,2944346,Student,801.0
C15779,39,Male,2016401,Student,619.0
C15780,47,Male,2875445,Self-Employed,557.0
C15781,24,Female,1950470,Self-Employed,753.0
C15782,42,Male,1753271,Salaried,842.0
C15783,39,Male,1806002,Salaried,762.0
C15784,57,Male,1596420,Student,590.0
C15785,37,Female,842506,Salaried,638.0
C15786,25,Female,1289122,Student,637.0
C15787,48,Male,1932518,Salaried,636.0
C15788,26,Male,1936548,,738.0
C15789,57,Female,727831,Student,774.0
C15790,36,Male,2469523,Salaried,638.0
C15791,52,Male,2224870,Self-Employed,718.0
C15792,47,Female,1717983,Self-Employed,696.0
C15793,39,Female,1521176,Student,667.0
C15794,44,Female,1805535,Salaried,604.0
C15795,28,Male,1869943,Salaried,566.0
C15796,23,Male,1455519,Salaried,833.0
C15797,51,Male,2629545,Salaried,746.0
C15798,59,Female,727263,Student,803.0
C15799,55,Male,1307362,Self-Employed,638.0
C15800,33,Male,1373523,Self-Employed,613.0
C15801,35,Female,569358,Self-Employed,723.0
C15802,35,Male,540506,Salaried,759.0
C15803,49,Female,2706771,Salaried,767.0
C15804,45,Male,2390958,Salaried,714.0
C15805,52,Male,1285456,Salaried,689.0
C15806,58,Female,1018459,Student,719.0
C15807,36,Female,1397613,Student,626.0
C15808,47,Male,2203273,Self-Employed,598.0
C15809,41,Female,1099263,Self-Employed,614.0
C15810,59,Female,479056,Salaried,650.0
C15811,35,Female,1434457,Salaried,762.0
C15812,28,Male,1916544, salaried ,811.0
C15813,36,Male,1706621,Student,818.0
C15814,45,Female,765333,Student,668.0
C15815,59,Female,2576940,Self-Employed,844.0
C15816,54,Female,2005091,Self-Employed,846.0
C15817,21,Male,2244432,Student,791.0
C15818,41,Female,2885512,Salaried,570.0
C15819,27,Female,1685858,Student,731.0
C15820,35,Female,1863056,Salaried,635.0
C15821,58,Male,2362386,Salaried,810.0
C15822,60,Female,2389648,Student,617.0
C15823,27,Male,2589037,Student,667.0
C15824,26,Female,2201887,,625.0
C15825,48,Female,457001,Salaried,815.0
C15826,37,Male,1245901,Salaried,
C15827,38,Male,1899017,Salaried,679.0
C15828,55,Female,1501136,Self-Employed,795.0
C15829,57,Male,416824,Self-Employed,729.0
C15830,57,Male,1022507,Student,732.0
C15831,52,Male,1131911,Student,601.0
C15832,60,Male,397538,Salaried,663.0
C15833,49,Female,2358523,Salaried,699.0
C15834,56,Female,1320516,Student,676.0
C15835,42,Male,2436470,Salaried,652.0
C15836,23,Male,2649840,Self-Employed,846.0
C15837,53,Male,2686333,Salaried,660.0
C15838,58,Female,2752205,Student,729.0
C15839,33,Male,1645242,Salaried,730.0
C15840,38,Male,954991,Salaried,613.0
C15841,43,Male,527171,Salaried,815.0
C15842,47,Male,1984718,Salaried,596.0
C15843,47,Male,642320,Salaried,798.0
C15844,36,Female,951722,Self-Employed,729.0
C15845,55,Female,959635,Student,655.0
C15846,53,Female,1038503,Salaried,631.0
C15847,58,Female,1304893,Student,
C15848,44,Male,1194526,Self-Employed,685.0
C15849,24,Male,1721714,Student,714.0
C15850,54,Female,2884835,Self-Employed,658.0
C15851,24,Female,2044030,Salaried,654.0
C15852,28,Male,2125407,Self-Employed,630.0
C15853,32,Male,738759,Salaried,823.0
C15854,28,Male,608193,Salaried,816.0
C15855,49,Male,810215,Self-Employed,598.0
C15856,38,Female,2590847,Student,590.0
C15857,29,Male,767072,Self-Employed,792.0
C15858,21,Female,2956514,Self-Employed,658.0
C15859,29,Female,2338330,Self-Employed,613.0
C15860,48,Female,2538374,Salaried,614.0
C15861,52,Male,1115637,Salaried,818.0
C15862,32,Male,722041,Student,629.0
C15863,23,Male,750120,Student,767.0
C15864,43,Male,2615904,Self-Employed,687.0
C15865,52,Male,1464714,Self-Employed,689.0
C15866,23,Male,1404674,,651.0
C15867,52,Male,968294,Self-Employed,573.0
C15868,27,Female,1261853,Student,576.0
C15869,31,Male,1297107,Self-Employed,604.0
C15870,45,Male,2323422,Student,636.0
C15871,23,Female,2524837,Salaried,599.0
C15872,33,Male,1561183,Self-Employed,634.0
C15873,26,Male,1201520,Salaried,779.0
C15874,29,Male,1519579,Salaried,553.0
C15875,51,Male,772120,Student,737.0
C15876,30,Female,485124,Salaried,706.0
C15877,22,Female,927622,Self-Employed,
C15878,29,Male,366206,Salaried,636.0
C15879,24,Female,392764,Salaried,660.0
C15880,45,Female,943899,Student,631.0
C15881,59,Female,2733049,Salaried,643.0
C15882,27,Female,799954,Self-Employed,676.0
C15883,50,Male,2181812,Salaried,
C15884,35,Male,697300,Student,743.0
C15885,23,Male,1551074,Student,649.0
C15886,48,Male,1938696,Self-Employed,637.0
C15887,29,Female,1814335,Student,781.0
C15888,41,Male,2459228,Self-Employed,780.0
C15889,41,Male,986045,Self-Employed,759.0
C15890,44,Female,2305550,Student,757.0
C15891,26,Male,1389957,Student,623.0
C15892,31,Female,1502254,Self-Employed,749.0
C15893,50,Male,1163556, salaried ,647.0
C15894,58,Male,2991566,Self-Employed,710.0
C15895,21,Male,2526267,Student,715.0
C15896,37,Female,1549801,Self-Employed,789.0
C15897,56,Male,2307248,Self-Employed,823.0
C15898,32,Male,2772387,Student,676.0
C15899,38,Female,1066477,,583.0
C15900,57,Female,1180503,Self-Employed,
C15901,59,Female,2358069,Student,657.0
C15902,47,Female,1066309,Student,679.0
C15903,48,Female,553620,Self-Employed,730.0
C15904,45,Female,1907130,Salaried,656.0
C15905,32,Female,846937,Salaried,647.0
C15906,56,Male,1884094,Salaried,771.0
C15907,22,Male,587224,Salaried,
C15908,23,Male,1591752,Salaried,563.0
C15909,45,Female,943265,Salaried,680.0
C15910,54,Female,1727383,Student,736.0
C15911,53,Male,910723,Salaried,607.0
C15912,48,Male,978519,Self-Employed,553.0
C15913,36,Male,2731497,Self-Employed,731.0
C15914,35,Female,2951393,Self-Employed,607.0
C15915,38,Female,1183951,Self-Employed,814.0
C15916,31,Female,2043138,,650.0
C15917,37,Female,1259088,Salaried,824.0
C15918,25,Female,759526,Salaried,
C15919,33,Male,569326, salaried ,691.0
C15920,58,Female,2704382,Student,674.0
C15921,49,Male,478152,Salaried,638.0
C15922,26,Female,1628401,Self-Employed,658.0
C15923,32,Male,892346,Salaried,665.0
C15924,31,Female,2353024,Self-Employed,567.0
C15925,32,Male,663274,Salaried,618.0
C15926,48,Male,1857495,Student,632.0
C15927,56,Male,1230446,Student,730.0
C15928,49,Female,1706442,Salaried,
C15929,40,Female,802319,Self-Employed,590.0
C15930,27,Male,615464,Salaried,757.0
C15931,26,Female,781062,Salaried,645.0
C15932,53,Female,1856456,,556.0
C15933,48,Female,2048349,Salaried,601.0
C15934,41,Female,2742356,Salaried,716.0
C15935,44,Male,2843686,Self-Employed,611.0
C15936,54,Female,2332008,,
C15937,53,Male,333700,Student,752.0
C15938,24,Male,2199601,Self-Employed,639.0
C15939,36,Male,2205001,Self-Employed,848.0
C15940,22,Male,2206715,Salaried,765.0
C15941,36,Male,2079833,Self-Employed,753.0
C15942,46,Female,2156506,Salaried,572.0
C15943,29,Male,1879647,Self-Employed,623.0
C15944,27,Female,1972641,Salaried,732.0
C15945,40,Female,2169204,Salaried,672.0
C15946,41,Male,417275,Self-Employed,806.0
C15947,49,Male,1673488,Self-Employed,739.0
C15948,21,Female,644985,Self-Employed,573.0
C15949,30,Female,2802677,Self-Employed,811.0
C15950,52,Female,2972441,Self-Employed,831.0
C15951,48,Female,727207,Student,764.0
C15952,56,Female,2707133,Salaried,781.0
C15953,53,Male,1578588,Salaried,593.0
C15954,54,Female,2115404,Student,772.0
C15955,41,Female,2063203,Salaried,731.0
C15956,59,Female,617650,Self-Employed,587.0
C15957,37,Male,2753486,Self-Employed,609.0
C15958,57,Female,2029734,Self-Employed,715.0
C15959,36,Female,1616076,Student,662.0
C15960,38,Male,1959979,Self-Employed,723.0
C15961,48,Female,2937889,Self-Employed,840.0
C15962,36,Female,2047919,Salaried,739.0
C15963,26,Male,2072503,Student,818.0
C15964,56,Female,2666850,Salaried,558.0
C15965,39,Female,2187873,Student,627.0
C15966,58,Female,685950,Self-Employed,818.0
C15967,36,Male,2509159,Student,769.0
C15968,59,Female,2729321,Student,657.0
C15969,45,Female,2281579,Self-Employed,649.0
C15970,51,Female,711375,Self-Employed,774.0
C15971,51,Female,1711092,Student,552.0
C15972,29,Male,445912,Student,574.0
C15973,53,Male,2386066,Student,
C15974,58,Male,2884457,Student,776.0
C15975,47,Female,396478,Self-Employed,797.0
C15976,58,Male,594364,Salaried,693.0
C15977,54,Female,2818471,Self-Employed,638.0
C15978,47,Female,2459391,Self-Employed,668.0
C15979,40,Female,2522504,Salaried,782.0
C15980,55,Female,862936,Self-Employed,622.0
C15981,28,Female,2021685,Self-Employed,559.0
C15982,43,Male,2537693,Student,699.0
C15983,53,Female,485637,Student,712.0
C15984,58,Male,1066069,Salaried,676.0
C15985,31,Female,1096294,Student,845.0
C15986,24,Female,1762265,Self-Employed,732.0
C15987,34,Male,984796,Self-Employed,787.0
C15988,55,Male,1223234,Salaried,620.0
C15989,41,Female,993967,Student,723.0
C15990,23,Male,471791,Self-Employed,657.0
C15991,25,Male,2114676,Salaried,660.0
C15992,34,Male,2024371,Student,580.0
C15993,34,Male,2665573,Student,771.0
C15994,26,Female,1855492,Salaried,688.0
C15995,40,Female,2140401,Self-Employed,843.0
C15996,40,Female,1269870,Student,726.0
C15997,28,Male,1349651,Self-Employed,607.0
C15998,30,Female,1413478,Self-Employed,766.0
C15999,47,Male,2916938,,564.0
C16000,59,Male,1575665,Salaried,774.0
C16001,60,Female,2628972,Student,663.0
C16002,43,Male,1165742,Self-Employed,561.0
C16003,22,Male,2150629,Salaried,705.0
C16004,56,Female,1040073,Self-Employed,694.0
C16005,59,Female,1373157,Self-Employed,623.0
C16006,32,Female,2618950,Student,582.0
C16007,37,Female,2146334,Student,735.0
C16008,22,Male,1612927,Salaried,686.0
C16009,53,Female,1401586,Salaried,642.0
C16010,52,Female,2459185,Salaried,718.0
C16011,21,Female,719004, salaried ,845.0
C16012,49,Female,2591569,Self-Employed,811.0
C16013,37,Female,1970853,Self-Employed,629.0
C16014,42,Female,1188235,Salaried,660.0
C16015,29,Male,2184876,Student,791.0
C16016,53,Male,2975877,Self-Employed,
C16017,37,Male,1243120,Student,840.0
C16018,54,Male,1361557,Salaried,674.0
C16019,26,Female,2809131,Salaried,700.0
C16020,44,Male,1229862,Self-Employed,842.0
C16021,33,Male,2606500,,
C16022,59,Female,2729224,Salaried,
C16023,43,Male,1873701,Self-Employed,818.0
C16024,49,Female,521795,Self-Employed,767.0
C16025,24,Male,462636,Self-Employed,671.0
C16026,48,Male,1058535,Self-Employed,581.0
C16027,25,Male,346482,Salaried,713.0
C16028,35,Male,2359252,Salaried,
C16029,29,Female,2027692,Salaried,564.0
C16030,21,Male,1527593,Salaried,615.0
C16031,44,Female,2497275,Self-Employed,654.0
C16032,30,Female,660462,Self-Employed,634.0
C16033,41,Male,1650952,Salaried,717.0
C16034,51,Female,1213861,Student,846.0
C16035,28,Male,363417,,758.0
C16036,49,Male,1591783,Self-Employed,704.0
C16037,32,Male,691037,Salaried,836.0
C16038,34,Female,423748,Salaried,796.0
C16039,44,Female,870361,Student,725.0
C16040,46,Female,825796,Salaried,565.0
C16041,47,Male,1994940,Student,631.0
C16042,28,Female,2441132,,828.0
C16043,44,Female,1612360,Self-Employed,717.0
C16044,31,Female,2031102,Student,828.0
C16045,32,Male,575958,Student,571.0
C16046,58,Male,2423929,Salaried,604.0
C16047,25,Female,1654520, salaried ,594.0
C16048,37,Female,1456758,Salaried,579.0
C16049,38,Male,2647630,Student,655.0
C16050,30,Female,1147247,Self-Employed,850.0
C16051,52,Male,1485610,Self-Employed,556.0
C16052,40,Female,2800313,Student,831.0
C16053,49,Female,704358,Self-Employed,572.0
C16054,36,Female,1709168,Salaried,
C16055,56,Male,1860621,Student,552.0
C16056,50,Male,2190516, salaried ,782.0
C16057,34,Female,2809342,Student,604.0
C16058,59,Female,1228428,Self-Employed,583.0
C16059,55,Male,612958,,798.0
C16060,44,Female,1377703,Salaried,742.0
C16061,21,Female,722300,Self-Employed,655.0
C16062,44,Male,2265347,,780.0
C16063,48,Female,1830475,Salaried,821.0
C16064,35,Female,2345068,Self-Employed,711.0
C16065,26,Male,1217991,Student,816.0
C16066,43,Male,2877411,Self-Employed,653.0
C16067,53,Female,2718013,Student,809.0
C16068,33,Female,2772582,Salaried,743.0
C16069,39,Male,2224462,Salaried,613.0
C16070,21,Male,805426,Salaried,739.0
C16071,49,Female,697137,Salaried,653.0
C16072,55,Male,2883915,Self-Employed,571.0
C16073,52,Male,2650939,Student,690.0
C16074,38,Female,2678132,Self-Employed,568.0
C16075,22,Female,2034188,Salaried,679.0
C16076,40,Female,2612944,Self-Employed,
C16077,58,Male,1632812,Student,574.0
C16078,24,Female,737786,Student,753.0
C16079,29,Female,992675,Self-Employed,621.0
C16080,54,Female,2599309,Self-Employed,729.0
C16081,43,Female,2054218,Self-Employed,736.0
C16082,27,Male,2993201,Salaried,778.0
C16083,21,Female,2725911,Salaried,753.0
C16084,37,Female,2350317,Student,625.0
C16085,44,Female,403885,Salaried,659.0
C16086,54,Female,799723,Student,722.0
C16087,56,Male,1312905,Self-Employed,639.0
C16088,39,Male,396539,Self-Employed,804.0
C16089,37,Female,2826280,Self-Employed,
C16090,58,Female,915736,Student,755.0
C16091,52,Male,1333855,Student,749.0
C16092,29,Male,2121224,Salaried,656.0
C16093,48,Male,396849,Student,764.0
C16094,49,Male,2018078,Salaried,745.0
C16095,30,Female,573899,Student,794.0
C16096,60,Female,2736622,Self-Employed,652.0
C16097,32,Male,2165052,Self-Employed,725.0
C16098,42,Female,1206396,Self-Employed,819.0
C16099,40,Female,2190325,Self-Employed,664.0
C16100,48,Female,1147918,Salaried,802.0
C16101,57,Female,610621,Salaried,654.0
C16102,36,Female,326007,Student,
C16103,36,Female,891883,Student,560.0
C16104,51,Male,2210962,Self-Employed,698.0
C16105,59,Male,1822456,Self-Employed,675.0
C16106,57,Female,1037134,Self-Employed,625.0
C16107,51,Female,2153639,Student,811.0
C16108,49,Male,1348509,Salaried,801.0
C16109,51,Female,723333,Self-Employed,738.0
C16110,58,Male,2133439,Salaried,781.0
C16111,21,Male,1532232,Salaried,
C16112,44,Male,2093928,Salaried,744.0
C16113,22,Male,1817495,Self-Employed,617.0
C16114,44,Male,573542,Salaried,555.0
C16115,36,Female,434199,Student,729.0
C16116,33,Male,571882,Salaried,584.0
C16117,56,Female,904142,Student,604.0
C16118,49,Female,905076,Salaried,706.0
C16119,43,Female,2781018,Self-Employed,652.0
C16120,56,Female,2414483,Self-Employed,668.0
C16121,24,Male,2675950,Student,725.0
C16122,46,Female,1580418,Salaried,804.0
C16123,27,Female,1170704,Salaried,563.0
C16124,30,Male,1387898,Self-Employed,633.0
C16125,28,Female,2643538,Student,643.0
C16126,42,Female,1259890,Student,
C16127,46,Female,2007890,Self-Employed,576.0
C16128,51,Male,690484,Student,630.0
C16129,38,Male,2950379,Student,599.0
C16130,58,Female,2032552,Student,814.0
C16131,35,Female,2908791,Self-Employed,655.0
C16132,27,Female,1095462,Self-Employed,653.0
C16133,22,Male,1965732,Student,758.0
C16134,26,Male,1039841,Student,729.0
C16135,38,Female,1563166,Student,630.0
C16136,37,Female,1171784,Salaried,639.0
C16137,55,Female,684158,Salaried,556.0
C16138,26,Female,1493822,Self-Employed,616.0
C16139,31,Male,1731946,Self-Employed,670.0
C16140,60,Male,724190,Self-Employed,678.0
C16141,22,Female,1375406,Salaried,616.0
C16142,37,Female,552800,Student,810.0
C16143,28,Female,2043138, salaried ,784.0
C16144,42,Female,1144814,Salaried,681.0
C16145,59,Male,541625,Student,797.0
C16146,30,Male,1685749,Salaried,644.0
C16147,35,Male,2554277,Self-Employed,751.0
C16148,38,Male,2976530,Student,787.0
C16149,52,Male,2911209,Salaried,734.0
C16150,60,Male,768779,Student,644.0
C16151,24,Male,865279,Student,769.0
C16152,40,Female,2711087,Self-Employed,582.0
C16153,51,Male,2008515,Student,663.0
C16154,21,Male,1766616,Self-Employed,805.0
C16155,53,Female,2465233,Self-Employed,745.0
C16156,30,Male,474568,Salaried,657.0
C16157,41,Female,1796905,Student,676.0
C16158,60,Male,1845597,Salaried,672.0
C16159,46,Female,2825679,Salaried,679.0
C16160,60,Female,1561948,Student,619.0
C16161,45,Female,1682039,Self-Employed,787.0
C16162,29,Female,2461941,,577.0
C16163,48,Female,1030477,Student,788.0
C16164,45,Female,488821,Salaried,715.0
C16165,33,Female,1573320, salaried ,670.0
