Alert_ID,Customer_ID,Alert_Date,Alert_Type,Risk_Level
F007288,C12027,2023-07-06,Location Mismatch,Low
F007289,C14252,2023-11-07,High Amount,Low
F007290,C19504,2023-11-05,High Amount,Medium
F007291,C14591,2023-06-17,Multiple Transactions,Medium
F007292,C05366,2023-01-30,Multiple Transactions,Medium
F007293,C03369,2023-09-14,Location Mismatch,Medium
F007294,C15668,2023-10-03,Multiple Transactions,High
F007295,C07470,2023-02-24,Multiple Transactions,Medium
F007296,C01888,2023-02-08,Location Mismatch,Low
F007297,C05722,2023-03-25,Multiple Transactions,Medium
F007298,C16836,2023-08-20,Multiple Transactions,High
F007299,C15597,2023-05-27,High Amount,Medium
F007300,C19872,2023-06-04,Multiple Transactions,
F007301,C00543,2023-08-24,Multiple Transactions,High
F007302,C07622,2023-09-02,HighAmount,High
F007303,C06823,2023-07-25,Multiple Transactions,
F007304,C04577,2023-03-10,Multiple Transactions,Medium
F007305,C15442,2023-04-12,Multiple Transactions,High
F007306,C01865,2023-06-01,High Amount,Medium
F007307,C01335,2023-04-30,Location Mismatch,Medium
F007308,C08801,2023-02-10,High Amount,Low
F007309,C10901,2023-04-05,Location Mismatch,Low
F007310,C14167,2023-02-28,Multiple Transactions,Low
F007311,C03543,2023-01-23,Multiple Transactions,High
F007312,C18912,2023-07-11,HighAmount,Medium
F007313,C16903,2023-07-04,High Amount,Low
F007314,C18217,2023-02-21,Multiple Transactions,Low
F007315,C16474,2023-05-11,High Amount,High
F007316,C12624,2023-10-28,High Amount,
F007317,C12025,2023-12-20,High Amount,Low
F007318,C15106,2023-01-29,Location Mismatch,High
F007319,C12318,2023-05-26,High Amount,
F007320,C15334,2023-10-29,High Amount,Medium
F007321,C18792,2023-02-22,Location Mismatch,Low
F007322,C02088,2023-03-17,Location Mismatch,Medium
F007323,C13973,2023-03-25,High Amount,Medium
F007324,C04542,2023-01-22,Multiple Transactions,Medium
F007325,C06184,2023-03-16,High Amount,Medium
F007326,C09755,2023-11-25,HighAmount,High
F007327,C11596,2023-09-12,Multiple Transactions,Low
F007328,C06819,2023-01-21,Location Mismatch,High
F007329,C06889,2023-04-19,High Amount,Low
F007330,C09328,2023-03-19,Multiple Transactions,High
F007331,C08622,2023-07-20,Multiple Transactions,Low
F007332,C07049,2023-05-31,Multiple Transactions,Medium
F007333,C07892,2023-07-11,Multiple Transactions,Medium
F007334,C07283,2023-07-07,High Amount,Low
F007335,C15091,2023-09-09,Location Mismatch,
F007336,C08572,2023-11-04,Location Mismatch,Medium
F007337,C17503,2023-09-06,High Amount,Medium
F007338,C07679,2023-11-22,Location Mismatch,High
F007339,C07783,2023-01-03,High Amount,Medium
F007340,C03076,2023-05-14,Multiple Transactions,High
F007341,C07948,2023-06-05,Multiple Transactions,High
F007342,C03274,2023-07-31,Multiple Transactions,Low
F007343,C17674,2023-09-09,Multiple Transactions,Medium
F007344,C18575,2023-06-07,High Amount,Low
F007345,C04844,2023-11-02,Multiple Transactions,Low
F007346,C10011,2023-09-29,Multiple Transactions,Medium
F007347,C09798,2023-01-31,Location Mismatch,High
F007348,C03587,2023-08-25,High Amount,High
F007349,C08779,2023-07-05,Multiple Transactions,Low
F007350,C10552,2023-05-16,High Amount,Low
F007351,C08179,2023-03-30,Location Mismatch,Medium
F007352,C02033,2023-09-25,Multiple Transactions,Low
F007353,C07769,2023-12-23,Multiple Transactions,High
F007354,C17806,2023-07-15,Location Mismatch,
F007355,C13719,2023-07-20,Location Mismatch,High
F007356,C04850,2023-01-26,Location Mismatch,Low
F007357,C04405,2023-11-17,Location Mismatch,Medium
F007358,C09604,2023-06-27,Multiple Transactions,High
F007359,C09102,2023-03-17,High Amount,High
F007360,C06580,2023-03-23,Location Mismatch,High
F007361,C01734,2023-05-13,Multiple Transactions,High
F007362,C10659,2023-05-13,Location Mismatch,High
F007363,C03300,2023-10-21,High Amount,Low
F007364,C10389,2023-11-23,High Amount,Low
F007365,C09973,2023-07-17,Location Mismatch,Low
F007366,C05275,2023-09-05,Multiple Transactions,Medium
F007367,C08352,2023-08-19,Multiple Transactions,Medium
F007368,C04242,2023-08-29,Multiple Transactions,Medium
F007369,C08669,2023-03-10,High Amount,Medium
F007370,C17359,2023-10-13,Location Mismatch,Low
F007371,C17244,2023-03-02,Location Mismatch,High
F007372,C10399,2023-01-26,Multiple Transactions,Low
F007373,C01350,2023-05-01,Multiple Transactions,High
F007374,C13673,2023-01-31,Multiple Transactions,Medium
F007375,C18175,2023-11-27,Multiple Transactions,Medium
F007376,C00206,2023-10-23,High Amount,Low
F007377,C15361,2023-01-21,Location Mismatch,Low
F007378,C05791,2023-02-09,Multiple Transactions,
F007379,C11287,2023-12-30,Location Mismatch,High
F007380,C00902,2023-12-21,Location Mismatch,
F007381,C01943,2023-09-20,Location Mismatch,High
F007382,C10048,2023-04-11,High Amount,Medium
F007383,C12474,2023-08-06,Location Mismatch,Medium
F007384,C13110,2023-06-24,Multiple Transactions,Medium
F007385,C12973,2023-09-29,HighAmount,Low
F007386,C11518,2023-10-25,Multiple Transactions,Low
F007387,C10668,2023-07-03,Location Mismatch,Medium
F007388,C03654,2023-06-03,Multiple Transactions,Medium
F007389,C01355,2023-02-03,Location Mismatch,Medium
F007390,C14325,2023-02-21,Location Mismatch,Low
F007391,C04641,2023-10-09,Multiple Transactions,Medium
F007392,C05089,2023-11-08,Multiple Transactions,High
F007393,C01270,2023-10-31,High Amount,High
F007394,C17049,2023-05-13,Multiple Transactions,High
F007395,C04413,2023-05-09,High Amount,Low
F007396,C11513,2023-02-05,Multiple Transactions,Medium
F007397,C01371,2023-05-16,Location Mismatch,High
F007398,C02420,2023-01-01,Location Mismatch,High
F007399,C10902,2023-09-30,Location Mismatch,Low
F007400,C09452,2023-07-06,Multiple Transactions,High
F007401,C17667,2023-12-21,Location Mismatch,High
F007402,C10342,2023-03-30,High Amount,Medium
F007403,C18542,2023-12-13,High Amount,Low
F007404,C16075,2023-07-03,Multiple Transactions,Low
F007405,C04146,2023-09-28,High Amount,Medium
F007406,C04692,2023-12-29,High Amount,High
F007407,C03265,2023-01-08,High Amount,Low
F007408,C16707,2023-07-27,Location Mismatch,Low
F007409,C04639,2023-07-12,Multiple Transactions,Medium
F007410,C19491,2023-01-27,High Amount,Low
F007411,C10578,2023-08-30,HighAmount,Medium
F007412,C09532,2023-06-03,Location Mismatch,High
F007413,C13719,2023-03-30,Location Mismatch,High
F007414,C00750,2023-01-04,HighAmount,Low
F007415,C13497,2023-03-09,High Amount,High
F007416,C12471,2023-10-27,Location Mismatch,Low
F007417,C14667,2023-05-25,High Amount,Medium
F007418,C03571,2023-04-29,Location Mismatch,High
F007419,C03319,2023-09-21,Multiple Transactions,High
F007420,C12770,2023-10-24,High Amount,Low
F007421,C16264,2023-10-19,Multiple Transactions,High
F007422,C15232,2023-05-09,Location Mismatch,High
F007423,C18564,2023-10-15,Location Mismatch,Low
F007424,C04181,2023-10-27,High Amount,Medium
F007425,C19688,2023-05-25,Location Mismatch,Low
F007426,C15401,2023-10-13,High Amount,High
F007427,C17525,2023-11-16,High Amount,Low
F007428,C14760,2023-05-26,High Amount,Medium
F007429,C13994,2023-12-28,Location Mismatch,High
F007430,C00799,2023-12-29,High Amount,Medium
F007431,C01357,2023-02-27,Location Mismatch,Low
F007432,C19199,2023-07-08,Multiple Transactions,High
F007433,C14096,2023-10-07,Location Mismatch,Low
F007434,C10288,2023-10-21,Multiple Transactions,High
F007435,C10499,2023-02-26,Location Mismatch,High
F007436,C12561,2023-05-06,Multiple Transactions,High
F007437,C12665,2023-12-15,High Amount,Medium
F007438,C14458,2023-12-14,High Amount,High
F007439,C06858,2023-05-30,Multiple Transactions,Medium
F007440,C12393,2023-12-23,High Amount,Medium
F007441,C10610,2023-01-06,High Amount,High
F007442,C04290,2023-09-06,High Amount,Medium
F007443,C05041,2023-06-25,Location Mismatch,Low
F007444,C02557,2023-02-01,Location Mismatch,Low
F007445,C03453,2023-06-04,High Amount,High
F007446,C00064,2023-10-16,High Amount,High
F007447,C10219,2023-08-12,Location Mismatch,Medium
F007448,C17879,2023-03-01,Location Mismatch,Medium
F007449,C18840,2023-03-25,High Amount,Medium
F007450,C18921,2023-12-28,High Amount,High
F007451,C19912,2023-08-12,High Amount,High
F007452,C17352,2023-01-05,Multiple Transactions,Medium
F007453,C04719,2023-12-26,HighAmount,Medium
F007454,C11546,2023-02-25,Multiple Transactions,Medium
F007455,C10928,2023-08-13,Multiple Transactions,Medium
F007456,C12508,2023-11-16,High Amount,Medium
F007457,C09190,2023-04-08,Multiple Transactions,High
F007458,C02416,2023-06-08,Location Mismatch,High
F007459,C12528,2023-03-05,Multiple Transactions,Low
F007460,C10353,2023-02-21,Multiple Transactions,High
F007461,C18548,2023-03-27,Location Mismatch,
F007462,C17943,2023-11-04,Multiple Transactions,High
F007463,C05547,2023-09-07,Multiple Transactions,Medium
F007464,C17742,2023-12-31,Multiple Transactions,
F007465,C18160,2023-05-23,Multiple Transactions,
F007466,C14981,2023-04-08,Location Mismatch,High
F007467,C12727,2023-11-29,High Amount,Low
F007468,C12269,2023-10-11,Location Mismatch,Medium
F007469,C06078,2023-11-05,High Amount,High
F007470,C03630,2023-09-16,Location Mismatch,Medium
F007471,C15340,2023-11-10,Location Mismatch,Medium
F007472,C03095,2023-03-30,Location Mismatch,High
F007473,C17336,2023-04-10,High Amount,Medium
F007474,C17489,2023-02-08,Location Mismatch,Medium
F007475,C02453,2023-01-01,High Amount,Low
F007476,C02800,2023-02-12,Location Mismatch,Medium
F007477,C02064,2023-07-11,Multiple Transactions,Low
F007478,C09802,2023-08-11,Multiple Transactions,Medium
F007479,C15825,2023-02-11,Multiple Transactions,Medium
F007480,C17103,2023-08-04,Multiple Transactions,Low
F007481,C14083,2023-02-16,Location Mismatch,Low
F007482,C00268,2023-02-05,Location Mismatch,Low
F007483,C09847,2023-03-08,High Amount,High
F007484,C19044,2023-01-31,Location Mismatch,Medium
F007485,C04211,2023-12-14,Location Mismatch,High
F007486,C13915,2023-02-26,Location Mismatch,High
F007487,C14190,2023-03-06,Multiple Transactions,High
F007488,C16585,2023-09-11,Multiple Transactions,High
F007489,C01336,2023-03-11,High Amount,High
F007490,C11240,2023-05-13,Multiple Transactions,Medium
F007491,C01466,2023-04-25,Location Mismatch,Medium
F007492,C17363,2023-03-06,Location Mismatch,Low
F007493,C06228,2023-06-16,Location Mismatch,Medium
F007494,C13724,2023-03-02,HighAmount,High
F007495,C06358,2023-10-19,High Amount,Medium
F007496,C06859,2023-02-11,Location Mismatch,
F007497,C11833,2023-02-26,Location Mismatch,Low
F007498,C18938,2023-06-23,Location Mismatch,Low
F007499,C11750,2023-05-11,Location Mismatch,High
F007500,C18059,2023-10-02,Multiple Transactions,
F007501,C07520,2023-07-18,Location Mismatch,Medium
F007502,C02384,2023-06-07,Multiple Transactions,Medium
F007503,C13381,2023-07-06,High Amount,High
F007504,C12549,2023-11-19,High Amount,Low
F007505,C06355,2023-05-29,High Amount,High
F007506,C08753,2023-06-16,Location Mismatch,Medium
F007507,C05936,2023-05-29,Multiple Transactions,Low
F007508,C03781,2023-08-09,High Amount,Medium
F007509,C03117,2023-08-07,High Amount,High
F007510,C18040,2023-12-19,Location Mismatch,Low
F007511,C01780,2023-09-29,Location Mismatch,Low
F007512,C18749,2023-12-23,Location Mismatch,High
F007513,C18262,2023-03-16,Location Mismatch,
F007514,C15041,2023-11-07,Multiple Transactions,Medium
F007515,C06924,2023-02-01,Location Mismatch,High
F007516,C11559,2023-09-03,Location Mismatch,Low
F007517,C18491,2023-10-17,Multiple Transactions,High
F007518,C11288,2023-06-02,High Amount,Low
F007519,C13307,2023-10-07,High Amount,Medium
F007520,C13283,2023-10-02,High Amount,Low
F007521,C14444,2023-07-21,Multiple Transactions,High
F007522,C13088,2023-05-28,Multiple Transactions,Medium
F007523,C10665,2023-10-08,Location Mismatch,Medium
F007524,C18244,2023-10-07,Multiple Transactions,Medium
F007525,C04836,2023-12-20,High Amount,Low
F007526,C15565,2023-10-16,High Amount,High
F007527,C10224,2023-03-11,Location Mismatch,Medium
F007528,C16827,2023-11-30,Multiple Transactions,Medium
F007529,C03698,2023-01-05,Location Mismatch,
F007530,C11596,2023-04-30,High Amount,High
F007531,C02216,2023-06-29,Multiple Transactions,Medium
F007532,C03061,2023-07-20,Multiple Transactions,High
F007533,C15875,2023-06-25,Multiple Transactions,Medium
F007534,C03233,2023-04-15,Multiple Transactions,Medium
F007535,C08591,2023-10-22,Location Mismatch,Medium
F007536,C04354,2023-08-12,High Amount,Low
F007537,C15166,2023-05-13,Multiple Transactions,
F007538,C09478,2023-10-04,High Amount,High
F007539,C04750,2023-02-25,Location Mismatch,Medium
F007540,C06640,2023-03-28,Location Mismatch,High
F007541,C18183,2023-05-31,Location Mismatch,Medium
F007542,C06401,2023-03-17,Location Mismatch,Medium
F007543,C11060,2023-01-15,Multiple Transactions,Low
F007544,C10038,2023-12-07,Multiple Transactions,
F007545,C01599,2023-10-18,Multiple Transactions,Low
F007546,C00840,2023-08-13,Multiple Transactions,Medium
F007547,C19974,2023-08-27,High Amount,Medium
F007548,C00892,2023-10-04,HighAmount,High
F007549,C01322,2023-02-13,Location Mismatch,Medium
F007550,C04665,2023-02-15,Multiple Transactions,Medium
F007551,C03246,2023-06-19,Location Mismatch,Medium
F007552,C10178,2023-05-29,Multiple Transactions,Medium
F007553,C04723,2023-10-03,Location Mismatch,High
F007554,C08640,2023-12-16,High Amount,Low
F007555,C18932,2023-03-23,Multiple Transactions,High
F007556,C15139,2023-11-08,Multiple Transactions,Low
F007557,C13478,2023-09-04,High Amount,Medium
F007558,C09711,2023-06-13,High Amount,Medium
F007559,C09843,2023-08-06,Location Mismatch,Low
F007560,C11532,2023-03-07,Multiple Transactions,Medium
F007561,C14018,2023-12-02,Multiple Transactions,High
F007562,C09481,2023-08-01,Multiple Transactions,Medium
F007563,C15889,2023-02-25,Multiple Transactions,Medium
F007564,C01828,2023-10-14,High Amount,High
F007565,C11163,2023-07-05,High Amount,Low
F007566,C06683,2023-08-27,Multiple Transactions,Medium
F007567,C00231,2023-11-18,Location Mismatch,High
F007568,C03342,2023-02-08,Location Mismatch,Medium
F007569,C18588,2023-11-16,High Amount,High
F007570,C00067,2023-09-02,High Amount,Low
F007571,C04767,2023-08-17,High Amount,High
F007572,C18331,2023-06-03,Multiple Transactions,
F007573,C14887,2023-03-21,Multiple Transactions,Medium
F007574,C00504,2023-12-27,Multiple Transactions,Medium
F007575,C08469,2023-10-31,Multiple Transactions,Medium
F007576,C16427,2023-05-08,High Amount,Low
F007577,C09700,2023-10-04,Location Mismatch,Low
F007578,C05817,2023-03-13,Location Mismatch,Medium
F007579,C18808,2023-09-16,HighAmount,High
F007580,C08495,2023-08-03,Location Mismatch,Medium
F007581,C10705,2023-04-28,Multiple Transactions,High
F007582,C10965,2023-04-26,Location Mismatch,Medium
F007583,C01674,2023-02-24,High Amount,Low
F007584,C13285,2023-07-16,High Amount,High
F007585,C02061,2023-06-17,High Amount,High
F007586,C19860,2023-12-20,Multiple Transactions,High
F007587,C12222,2023-12-19,Location Mismatch,
F007588,C04900,2023-01-17,Location Mismatch,High
F007589,C00941,2023-01-08,High Amount,
F007590,C07972,2023-08-20,Location Mismatch,High
F007591,C04366,2023-09-10,Multiple Transactions,Medium
F007592,C16053,2023-08-08,Location Mismatch,Medium
F007593,C03754,2023-03-01,Location Mismatch,Low
F007594,C07999,2023-06-24,Multiple Transactions,High
F007595,C04362,2023-01-03,Multiple Transactions,Medium
F007596,C13034,2023-01-03,Multiple Transactions,Low
F007597,C14658,2023-06-25,Multiple Transactions,Medium
F007598,C15720,2023-09-20,Location Mismatch,Low
F007599,C15943,2023-02-10,Location Mismatch,High
F007600,C08532,2023-03-09,Multiple Transactions,High
F007601,C01180,2023-12-22,Location Mismatch,Low
F007602,C01858,2023-12-24,Location Mismatch,High
F007603,C17830,2023-03-28,High Amount,Low
F007604,C13869,2023-07-07,Multiple Transactions,Medium
F007605,C02275,2023-06-29,High Amount,Low
F007606,C10114,2023-07-01,Location Mismatch,Low
F007607,C07838,2023-08-24,Location Mismatch,Medium
F007608,C15960,2023-11-09,HighAmount,Low
F007609,C06529,2023-07-29,High Amount,Low
F007610,C05697,2023-12-03,High Amount,Medium
F007611,C03174,2023-05-28,Location Mismatch,Medium
F007612,C07031,2023-09-11,Multiple Transactions,Medium
F007613,C03365,2023-10-19,Multiple Transactions,High
F007614,C08900,2023-04-17,Multiple Transactions,Low
F007615,C02250,2023-05-15,Multiple Transactions,Low
F007616,C07642,2023-06-10,Multiple Transactions,Medium
F007617,C01898,2023-08-27,Multiple Transactions,Medium
F007618,C07822,2023-05-22,Multiple Transactions,Low
F007619,C14132,2023-10-06,Location Mismatch,
F007620,C15998,2023-02-22,High Amount,High
F007621,C05857,2023-09-18,High Amount,High
F007622,C00867,2023-08-03,Location Mismatch,Medium
F007623,C13024,2023-05-11,High Amount,Medium
F007624,C09547,2023-09-24,High Amount,Medium
F007625,C14122,2023-08-12,Multiple Transactions,Medium
F007626,C18482,2023-07-02,High Amount,High
F007627,C00759,2023-06-28,High Amount,Low
F007628,C15683,2023-01-05,High Amount,Low
F007629,C17394,2023-04-10,Multiple Transactions,High
F007630,C12290,2023-08-11,Location Mismatch,
F007631,C07798,2023-02-12,Location Mismatch,Medium
F007632,C02643,2023-08-15,Location Mismatch,High
F007633,C00772,2023-04-19,Multiple Transactions,Medium
F007634,C07891,2023-09-20,High Amount,Medium
F007635,C11938,2023-08-25,High Amount,Medium
F007636,C00389,2023-12-13,Multiple Transactions,Medium
F007637,C15076,2023-12-30,Location Mismatch,Medium
F007638,C10112,2023-09-08,High Amount,Medium
F007639,C11788,2023-02-10,Multiple Transactions,Medium
F007640,C15826,2023-08-01,Location Mismatch,Medium
F007641,C10961,2023-02-20,Location Mismatch,Medium
F007642,C13052,2023-01-01,Multiple Transactions,Medium
F007643,C11361,2023-08-13,High Amount,Low
F007644,C17872,2023-08-26,High Amount,Low
F007645,C01351,2023-10-03,Location Mismatch,High
F007646,C01372,2023-06-12,Multiple Transactions,Low
F007647,C07271,2023-12-31,Multiple Transactions,Medium
F007648,C17950,2023-03-01,HighAmount,High
F007649,C10009,2023-09-23,Multiple Transactions,Low
F007650,C06081,2023-09-12,Multiple Transactions,
F007651,C15808,2023-02-27,Multiple Transactions,Medium
F007652,C01242,2023-11-02,Location Mismatch,Low
F007653,C13611,2023-07-06,High Amount,Medium
F007654,C07162,2023-08-27,Location Mismatch,High
F007655,C12019,2023-08-25,Multiple Transactions,Medium
F007656,C14591,2023-03-22,Location Mismatch,High
F007657,C11893,2023-08-26,Multiple Transactions,High
F007658,C12004,2023-10-09,Location Mismatch,High
F007659,C04128,2023-11-23,Location Mismatch,High
F007660,C06082,2023-03-07,Multiple Transactions,High
F007661,C13719,2023-01-06,Location Mismatch,Low
F007662,C17621,2023-02-12,Location Mismatch,High
F007663,C16980,2023-10-18,High Amount,
